,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
23UM09z_03_re1,zirc,0.048120701,0.000463809,8399,1307,re-extract 5%,1689897504,10000-4503-16798-001.csv
std1308,std,1.175139433,0.002162144,8400,1308,,1689898042,10000-4504-16800-001.csv
23UM09z_03_re2,zirc,0.028332665,0.000249605,8401,1308,,1689899125,10000-4505-16802-001.csv
23UM09z_04,zirc,0.55914265,0.001216053,8402,1308,,1689900305,10000-4506-16804-001.csv
std1309,std,1.180465439,0.002354439,8403,1309,,1689900918,10000-4507-16806-001.csv
lb02_07212023,lb,0.003939294,6.79E-05,8405,1309,,1689947249,10000-4509-16810-001.csv
hb01_07212023,hb,0.004168264,6.36E-05,8406,1309,,1689948500,10000-4510-16812-001.csv
std1310,std,1.178818327,0.002628064,8407,1310,,1689949092,10000-4511-16814-001.csv
23UM09z_04_re1,zirc,0.043544402,0.000376551,8408,1310,re-extract 7%,1689950230,10000-4512-16816-001.csv
23UM09z_04_re2,zirc,0.027959089,0.000146624,8409,1310,re-extract 4%,1689951364,10000-4513-16818-001.csv
23UM09z_04_re3,zirc,0.016406677,0.000143839,8410,1310,,1689952544,10000-4514-16820-001.csv
23UM09z_05,zirc,0.328653513,0.000753904,8411,1310,,1689953693,10000-4515-16822-001.csv
23UM09z_05_re1,zirc,0.015196431,0.000216151,8412,1310,,1689954931,10000-4516-16824-001.csv
23UM09z_05_re2,zirc,0.007795722,0.00010808,8413,1310,,1689956009,10000-4517-16826-001.csv
23UM09z_06,zirc,0.644188649,0.000684591,8414,1310,,1689957248,10000-4518-16828-001.csv
23UM09z_06_re1,zirc,0.05206136,0.000403856,8415,1310,re-extract 7%,1689958360,10000-4519-16830-001.csv
std1311,std,1.17775281,0.002154068,8416,1311,,1689959017,10000-4520-16832-001.csv
23UM09z_06_re2,zirc,0.015670457,0.000188383,8417,1311,,1689960114,10000-4521-16834-001.csv
23UM09z_07,zirc,0.542207975,0.00127831,8418,1311,,1689961313,10000-4522-16836-001.csv
23UM09z_07_re1,zirc,0.00452943,0.00010407,8419,1311,,1689962577,10000-4523-16838-001.csv
FCT_AM_z08,zirc,0.806189147,0.001822415,8420,1311,,1689963828,10000-4524-16840-001.csv
FCT_AM_z08_re1,zirc,0.015933698,0.000177706,8421,1311,,1689965102,10000-4525-16842-001.csv
23UM09z_08,zirc,0.711147517,0.001298931,8422,1311,,1689966265,10000-4526-16844-001.csv
23UM09z_08_re1,zirc,0.073294733,0.000339446,8423,1311,re-extract 9%,1689967374,10000-4527-16846-001.csv
23UM09z_08_re2,zirc,0.038891073,0.000201499,8424,1311,re-extract 4.26%,1689968560,10000-4528-16848-001.csv
std1312,std,1.177652063,0.00188347,8425,1312,,1689969086,10000-4529-16850-001.csv
23UM09z_08_re3,zirc,0.025576365,0.000233878,8426,1312,,1689970183,10000-4530-16852-001.csv
20UM06z_09,zirc,3.529419512,0.005420403,8427,1312,,1689971316,10000-4531-16854-001.csv
20UM06z_09_re1,zirc,0.297258028,0.000979766,8428,1312,re-extract 8%,1689972397,10000-4532-16856-001.csv
20UM06z_09_re2,zirc,0.053120825,0.00049829,8429,1312,,1689973737,10000-4533-16858-001.csv
20UM06z_10,zirc,4.58531708,0.004795631,8430,1312,,1689974902,10000-4534-16860-001.csv
20UM06z_10_re1,zirc,0.166333574,0.000410277,8431,1312,re-extract 3.42%,1689976074,10000-4535-16862-001.csv
20UM06z_10_re2,zirc,0.069706155,0.000347515,8432,1312,,1689977236,10000-4536-16864-001.csv
std1313,std,1.174669539,0.002049221,8433,1313,,1689977773,10000-4537-16866-001.csv
20UM06z_11,zirc,4.212081471,0.006598523,8434,1313,,1689978930,10000-4538-16868-001.csv
20UM06z_11_re1,zirc,0.012866767,0.00016021,8435,1313,,1689980107,10000-4539-16870-001.csv
20UM06z_12,zirc,2.712202299,0.004652425,8436,1313,,1689981251,10000-4540-16872-001.csv
20UM06z_12_re1,zirc,0.807544538,0.001458877,8437,1313,re-extract 23%,1689982350,10000-4541-16874-001.csv
20UM06z_12_re2,zirc,0.068781316,0.000285933,8438,1313,,1689983460,10000-4542-16876-001.csv
std1314,std,1.179496085,0.002231902,8439,1314,,1689983989,10000-4543-16878-001.csv
lb02_07222023,lb,0.004029151,8.41E-05,8441,1314,,1690034232,10000-4545-16882-001.csv
hb01_07222023,hb,0.00386295,9.57E-05,8442,1314,,1690035437,10000-4546-16884-001.csv
std1315,std,1.175924553,0.003003683,8443,1315,,1690035950,10000-4547-16886-001.csv
23UM14z_05,zirc,20.75004153,0.026221253,8444,1315,,1690037025,10000-4548-16888-001.csv
23UM14z_05_re1,zirc,1.616357811,0.003216921,8445,1315,re-extract 7%,1690038764,10000-4549-16890-001.csv
23UM14z_05_re2,zirc,1.694841015,0.003652876,8446,1315,re-extract 7%,1690039889,10000-4550-16892-001.csv
23UM14z_05_re3,zirc,0.957272698,0.001788565,8447,1315,re-extract 3.81%,1690041066,10000-4551-16894-001.csv
23UM14z_05_re4,zirc,0.035901277,0.000255227,8448,1315,,1690042204,10000-4552-16896-001.csv
20UM06z_14,zirc,5.689814859,0.009832378,8449,1315,,1690043352,10000-4553-16898-001.csv
20UM06z_14_re1,zirc,0.617137124,0.00140755,8450,1315,re-extract 10%,1690044465,10000-4554-16900-001.csv
20UM06z_14_re2,zirc,0.503139228,0.000678296,8451,1315,re-extract 7%,1690045580,10000-4555-16902-001.csv
std1316,std,1.173908127,0.002163215,8452,1316,,1690046113,10000-4556-16904-001.csv
20UM06z_14_re3,zirc,0.342474707,0.000696267,8453,1316,re-extract 4.74%,1690047238,10000-4557-16906-001.csv
20UM06z_14_re4,zirc,0.177120627,0.00069037,8454,1316,,1690048410,10000-4558-16908-001.csv
FCT_AM_z09,zirc,0.438127873,0.001148497,8455,1316,,1690049835,10000-4559-16910-001.csv
FCT_AM_z09_re1,zirc,0.006847901,9.23E-05,8456,1316,,1690051111,10000-4560-16912-001.csv
23UM14z_01,zirc,10.45601684,0.012628831,8457,1316,,1690052257,10000-4561-16914-001.csv
23UM14z_01_re1,zirc,0.952496731,0.001167766,8458,1316,re-extract 8%,1690053369,10000-4562-16916-001.csv
23UM14z_01_re2,zirc,2.463529302,0.003690982,8459,1316,re-extract 18%,1690054496,10000-4563-16918-001.csv
23UM14z_01_re3,zirc,0.106424126,0.000503248,8460,1316,,1690055609,10000-4564-16920-001.csv
std1317,std,1.177074416,0.001816307,8461,1317,,1690056125,10000-4565-16922-001.csv
23UM14z_02,zirc,17.49298933,0.014402361,8462,1317,,1690057558,10000-4566-16924-001.csv
23UM14z_02_re1,zirc,0.591835313,0.001210926,8463,1317,re-extract 3.25%,1690058664,10000-4567-16926-001.csv
23UM14z_02_re2,zirc,0.292732523,0.000861121,8464,1317,,1690059781,10000-4568-16928-001.csv
23UM14z_03,zirc,3.730397459,0.007427133,8465,1317,,1690061201,10000-4569-16930-001.csv
23UM14z_03_re1,zirc,0.318869015,0.00102616,8466,1317,re-extract 8%,1690062292,10000-4570-16932-001.csv
23UM14z_03_re2,zirc,0.073781752,0.00033064,8467,1317,,1690063367,10000-4571-16934-001.csv
23UM14z_04,zirc,5.055178779,0.007362567,8468,1317,,1690064787,10000-4572-16936-001.csv
23UM14z_04_re1,zirc,0.037127222,0.000268605,8469,1317,,1690065888,10000-4573-16938-001.csv
std1318,std,1.171592756,0.001859118,8470,1318,,1690066406,10000-4574-16940-001.csv
20UM06z_13,zirc,1.325433935,0.002083736,8471,1318,,1690067513,10000-4575-16942-001.csv
20UM06z_13_re1,zirc,0.309732047,0.000540464,8472,1318,re-extract 18%,1690068660,10000-4576-16944-001.csv
20UM06z_13_re2,zirc,0.012587112,0.000142185,8473,1318,,1690069788,10000-4577-16946-001.csv
std1319,std,1.179169411,0.001903075,8474,1319,,1690070322,10000-4578-16948-001.csv
lb02_07232023,lb,0.003931226,6.87E-05,8476,1319,,1690121588,10000-4580-16952-001.csv
hb01_07232023,hb,0.003908608,8.20E-05,8477,1319,,1690122684,10000-4581-16954-001.csv
std1320,std,1.174055862,0.002042205,8478,1320,,1690123185,10000-4582-16956-001.csv
23UM14z_06,zirc,15.79601467,0.01969962,8479,1320,,1690124593,10000-4583-16958-001.csv
23UM14z_06_re1,zirc,1.597965742,0.002305393,8480,1320,re-extract 9%,1690125673,10000-4584-16960-001.csv
23UM14z_06_re2,zirc,0.007753276,8.97E-05,8481,1320,,1690126803,10000-4585-16962-001.csv
23UM14z_07,zirc,6.058084547,0.008108631,8482,1320,,1690128227,10000-4586-16964-001.csv
23UM14z_07_re1,zirc,0.489696489,0.000917639,8483,1320,re-extract 7.42%,1690129399,10000-4587-16966-001.csv
23UM14z_07_re2,zirc,0.227919365,0.000751041,8484,1320,re-extract 3.31%,1690130679,10000-4588-16968-001.csv
23UM14z_07_re3,zirc,0.164996104,0.000493054,8485,1320,,1690131775,10000-4589-16970-001.csv
std1321,std,1.176105353,0.002250055,8486,1321,,1690132312,10000-4590-16972-001.csv
FCT_AM_z10,zirc,0.895689575,0.001972803,8487,1321,,1690133479,10000-4591-16974-001.csv
FCT_AM_z10_re1,zirc,0.024130402,0.000251535,8488,1321,,1690134635,10000-4592-16976-001.csv
23UM14z_08,zirc,7.98760948,0.011430835,8489,1321,,1690136113,10000-4593-16978-001.csv
23UM14z_08_re1,zirc,0.802886227,0.001637053,8490,1321,re-extract 9%,1690137220,10000-4594-16980-001.csv
23UM14z_08_re2,zirc,0.004431836,7.17E-05,8491,1321,,1690138324,10000-4595-16982-001.csv
23UM14z_09,zirc,14.10162333,0.016441352,8492,1321,,1690139831,10000-4596-16984-001.csv
23UM14z_09_re1,zirc,0.331561707,0.001081568,8493,1321,,1690141066,10000-4597-16986-001.csv
23UM14z_10,zirc,23.10276457,0.032999944,8494,1321,,1690142626,10000-4598-16988-001.csv
std1322,std,1.176415896,0.002197908,8495,1322,,1690143211,10000-4599-16990-001.csv
23UM14z_10_re1,zirc,0.524712003,0.000902681,8496,1322,,1690144417,10000-4600-16992-001.csv
23UM14z_11,zirc,10.86594259,0.01341151,8497,1322,,1690145854,10000-4601-16994-001.csv
23UM14z_11_re1,zirc,0.189340888,0.000826397,8498,1322,,1690147112,10000-4602-16996-001.csv
