,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
Methner277-Zr_re1,zirc,0.007267791646061709,7.970649694455545e-05,12979,2107,did not couple well ~1050 majority of run,1784417241.630051,10000-9044-25958-001.csv
std2108,std,1.2656787633769055,0.0016927660434447346,12980,2108,did not couple well ~1050 majority of run,1784417842.1695266,10000-9045-25960-001.csv
lb02_07192026,lb,0.002809061540628098,4.1267299609986285e-05,12982,2108,,1784465996.417024,10000-9047-25964-001.csv
hb01_07192026,hb,0.00287620214942063,4.4689383133216896e-05,12983,2108,,1784467420.4758,10000-9048-25966-001.csv
std2109,std,1.261725617089359,0.0018782600748193732,12984,2109,,1784467948.558073,10000-9049-25968-001.csv
Methner210-Zr,zirc,16.463667468524616,0.016226015425402546,12985,2109,,1784469387.9739068,10000-9050-25970-001.csv
Methner210-Zr_re1,zirc,0.003037562067804166,5.3795421326100394e-05,12986,2109,,1784470816.6832385,10000-9051-25972-001.csv
Methner217-Zr,zirc,1.9473322214694915,0.00243588012722842,12987,2109,,1784472305.6639533,10000-9052-25974-001.csv
Methner217-Zr_re1,zirc,0.011532296088144392,9.824952322527731e-05,12988,2109,,1784473747.9968593,10000-9053-25976-001.csv
Methner166-Zr,zirc,1.3313206250996867,0.0017711862278887987,12989,2109,,1784475305.0520473,10000-9054-25978-001.csv
Methner166-Zr_re1,zirc,0.0029685622510446786,6.317169959321763e-05,12990,2109,Did not couple well ~1050-1070 most of run,1784476762.9183521,10000-9055-25980-001.csv
std2110,std,1.2735195626697442,0.001233067519671104,12991,2110,,1784477795.0698123,10000-9056-25982-001.csv
Methner289-Zr,zirc,5.211422383766257,0.004650157458922753,12992,2110,,1784479221.7321496,10000-9057-25984-001.csv
Methner289-Zr_re1,zirc,0.0029450139139186354,5.437164398603416e-05,12993,2110,,1784480653.6954515,10000-9058-25986-001.csv
std2111,zirc,1.2747010793495628,0.001674639052422193,12994,2111,,1784481641.4867406,10000-9059-25988-001.csv
lb02_07202026,lb,0.002789269158913799,5.1587840846792e-05,12996,2111,,1784552209.860651,10000-9061-25992-001.csv
hb01_07202026,hb,0.0028083782508593154,7.472744476323733e-05,12997,2111,,1784553794.132487,10000-9062-25994-001.csv
std2112,std,1.2621913071330517,0.0013376335148203454,12998,2112,,1784554331.0718656,10000-9063-25996-001.csv
FCT_Zr_26-7,zirc,4.118997218769798,0.0039923593696903105,12999,2112,,1784556259.020853,10000-9064-25998-001.csv
FCT_Zr_26-7_re1,zirc,0.005091380052484032,8.083030238447938e-05,13000,2112,,1784557749.164239,10000-9065-26000-001.csv
MBS164-Zr,zirc,0.024113006734545153,0.00017677171196036855,13001,2112,Coupled really bad did not get very hot only to ~500,1784559226.2009,10000-9066-26002-001.csv
MBS164-Zr_re1,zirc,0.701073309576386,0.0011231577998458365,13002,2112,Coupled really bad did not get very hot only to ~500,1784561104.083064,10000-9067-26004-001.csv
MBS112-Zr,zirc,2.230201155886136,0.0027111044631370194,13003,2112,"kinda weird, jumped up to really high ~1600 for just a second and it was almost like the packet moved. Got to temperature okay after tho",1784562641.5954823,10000-9068-26006-001.csv
MBS112-Zr_re1,zirc,0.002903244995120573,5.719273682037968e-05,13004,2112,,1784564110.188579,10000-9069-26008-001.csv
MBS235-Zr,zirc,0.8128459897053644,0.0012798438241686783,13005,2112,,1784565652.3492231,10000-9070-26010-001.csv
std2113,std,1.266793048707991,0.0019967663041672,13006,2113,,1784566197.471033,10000-9071-26012-001.csv
MBS235-Zr_re1,zirc,0.002883931014945485,5.126625213436959e-05,13007,2113,Not coupled well only got to ~500,1784569706.1297042,10000-9072-26014-001.csv
MBS95-Zr,zirc,2.59166568120558,0.0022912223159088866,13008,2113,,1784571232.3599703,10000-9073-26016-001.csv
MBS95-Zr_re1,zirc,0.10115054091125801,0.0003491567541869103,13009,2113,,1784572683.0294576,10000-9074-26018-001.csv
MBS195-Zr,zirc,1.315082995232871,0.0017350309497346822,13010,2113,,1784574186.3647478,10000-9075-26020-001.csv
MBS195-Zr_re1,zirc,0.006605180608406059,8.707575207513515e-05,13011,2113,,1784575658.1417246,10000-9076-26022-001.csv
std2114,std,1.2696650033212324,0.001306002765939134,13012,2114,,1784576242.3046918,10000-9077-26024-001.csv
MBS209-Zr,zirc,1.088052990935618,0.0012785713010527095,13013,2114,Coupled bad only ~500 at first but after 7ish min got up to 1050-1100,1784578090.8759043,10000-9078-26026-001.csv
